256	10
Fp2_F4	F4_C4	C4_P4	P4_O2	Fp1_F3	F3_C3	C3_P3	P3_O1	Fp2_F8	F8_T4	T4_T6	T6_O2	Fp1_F7	F7_T3	T3_T5	T5_O1	Fz_Cz	Cz_Pz
2.81864614238645	5.28889386482258	-4.30317746122312	-3.18730141088053	-5.5582317977692	0.405233422590455	3.87775594754076	5.42891991217706	-1.53634892408266	-0.349591199155868	-0.14033126738126	2.64333252297328	2.21422849549227	2.85704507907561	-4.05723381033399	3.13963771530658	-15.4075426632929	6.42253446801657
3.09162663619968	5.24889632044169	-5.21570883045352	-3.32602344219832	-6.57978368830345	-0.0647974000651588	4.35072259151348	5.62357165499554	-3.39708955474031	3.38703530877062	-3.8884710140844	3.69731594131286	1.3025226577841	2.66362590754314	-3.26119491474083	2.62475950257783	-15.7200308740375	6.43578000617135
3.97029752086721	5.06841471503625	-6.52876202070786	-3.27916223591692	-7.50102004410028	-0.448871061707818	4.59767299243198	5.82162431519699	-4.20881529613161	5.5321270065696	-5.77303353875649	3.68050980488758	1.04126372343785	2.52664999794877	-3.17751102027306	2.07900349575599	-15.9515871376152	6.14084343407926
5.42270713748682	4.84577956076656	-7.7332995320902	-3.0245232705275	-7.79273949947332	-0.650477175765759	4.83992708305082	5.96181152613633	-3.23186479875937	4.90390246848566	-4.61782555164896	2.45645177486989	1.61592678336883	2.56840891608453	-3.65981624382046	1.83400247339118	-16.0890214406189	5.83065756615365
7.23713956882114	4.68756090653541	-8.59620207333754	-2.67901817547378	-6.77572560285864	-0.953165628310326	5.26476941818793	6.00553677752349	-0.745018499558951	2.01516592087987	-1.39532683557069	0.774659638127555	2.76523630613777	2.84536407142725	-4.10843740152775	2.03925198361106	-15.9969491613768	5.61355413098735
8.96788373725927	4.78145276975741	-9.20526452643001	-2.40175417163863	-4.30989666979152	-1.82440969267959	5.90029312687388	6.05697050038458	2.04627848074374	-1.3766708336306	1.85487719688093	-0.382167037692615	3.74693359297837	3.34442585931353	-3.88904583591075	2.62064364354436	-15.6347625314198	5.45037410013018
10.0780683903115	5.23901658736398	-9.74544541598822	-2.23211184691603	-1.18066740029689	-3.45115220409723	6.62436467076633	6.31172300146772	3.73688449297378	-3.47171488588344	3.66110322114688	-0.586745116091767	3.80235399776883	3.95193658095676	-2.80446638667044	3.35444387095754	-15.2485178193387	5.34626919071151
10.2592823425363	5.8161798745692	-10.272504347143	-2.06601625896737	1.15260515195742	-5.39021993286899	7.27650476364733	6.84391759371503	3.54721897020959	-3.58796887012134	3.90465243131373	-0.126960923011893	2.77697170300304	4.41781692047219	-1.29093409098532	3.97895303917045	-15.2988401444068	5.44953175183924
9.63814570254567	5.94675305104078	-10.6541116750268	-1.81197191509524	1.35541432037955	-6.73446375269681	7.76381703056424	7.46497425957177	1.67362558891758	-2.41285749815138	3.34053200760556	0.517515062508381	1.29580320167447	4.43338692523123	-0.166276785904195	4.28682851206593	-16.1186547122261	5.93515317974155
8.62351486414786	5.24806517622932	-10.6573903053975	-1.5443193021886	-0.827266958273193	-6.80909153801328	8.08818317122733	7.84900479631462	-0.987540920802429	-1.17595776732616	2.58988266930906	1.24348644904682	0.290046820658368	3.86661744582029	-0.0374386077308371	4.18160380779776	-17.5936363358221	6.81272969857908
